id_camion,ciudad_origen,capacidad_maxima,valoracion,ciudad_destino,peso_carga,valor_carga,dimension_carga,requisitos,match
436,Antofagasta,37877,2,Concepcion,23249,65236694,15123.956730267015,1,0
901,Antofagasta,34488,5,Santiago,28142,54933184,52256.185061416974,0,0
372,Santiago,11763,4,Concepcion,3109,23836703,10761.971117978797,0,1
246,Santiago,45291,5,Valparaiso,30823,27833169,76088.91819512179,0,1
336,Santiago,15911,2,Valparaiso,629,4467787,2260.0064377192707,1,0
645,Antofagasta,44729,4,Concepcion,1396,11821328,9727.882741917629,0,0
397,Santiago,49673,1,Valparaiso,47040,290001600,104257.14730017864,0,0
516,Valparaiso,11909,5,Antofagasta,5583,12980475,8680.366601408025,0,1
592,Santiago,41510,3,Valparaiso,22543,193847257,118534.0762085025,0,1
371,Valparaiso,32812,4,Antofagasta,20093,73681031,92666.00335249858,0,0
60,Concepcion,23097,1,Concepcion,12912,126188976,27290.69652309295,0,1
957,Concepcion,41603,1,Valparaiso,6589,43006403,36286.21658542258,1,0
198,Valparaiso,14747,4,Valparaiso,11596,70248568,23191.41222413771,1,0
261,Antofagasta,12572,1,Santiago,11631,66250176,29335.616475917202,0,1
127,Antofagasta,25065,4,Valparaiso,8792,62141856,4093.8390833253193,0,0
339,Santiago,35962,3,Santiago,27831,24018153,105560.66689435394,0,1
286,Santiago,32662,3,Concepcion,17712,79473744,47677.396753235786,0,0
730,Antofagasta,5022,5,Valparaiso,1601,8534931,5178.0327477284845,0,0
343,Valparaiso,39347,1,Valparaiso,7620,52265580,8229.791159847846,0,0
532,Santiago,1981,2,Antofagasta,1578,10809300,4695.083322069223,0,0
414,Concepcion,12336,5,Concepcion,535,3416510,1075.0046092134824,0,0
314,Concepcion,10666,4,Antofagasta,2321,2587915,1070.7401925154302,0,0
640,Santiago,24678,4,Santiago,24131,91746062,4171.401024406263,0,1
769,Valparaiso,23557,5,Concepcion,1198,4007310,2666.605874480498,0,0
448,Santiago,15650,2,Antofagasta,9674,21930958,52061.535605739526,0,0
561,Valparaiso,32178,5,Antofagasta,17465,138567310,2112.681647165278,0,1
533,Antofagasta,30281,4,Valparaiso,18582,110525736,3346.7984071420997,0,1
349,Concepcion,36515,5,Concepcion,10039,69439763,22012.292706876207,0,0
230,Antofagasta,43596,3,Antofagasta,16493,132669692,6141.452724331327,0,1
637,Santiago,33406,1,Concepcion,22442,178413900,31637.310323212485,0,0
387,Concepcion,29693,3,Valparaiso,8352,2296800,22337.162140503973,0,0
102,Antofagasta,9492,2,Concepcion,5737,31060118,4763.281015310946,0,1
438,Concepcion,18219,1,Valparaiso,15246,23768514,37557.96398820981,0,0
799,Santiago,33429,3,Santiago,23083,201953167,22015.56549967071,0,0
236,Valparaiso,19682,3,Valparaiso,10123,5152607,21400.94573831068,0,0
819,Concepcion,10608,5,Concepcion,6683,47603009,42269.14704589896,1,1
794,Concepcion,31847,3,Concepcion,28025,228123500,1500.0741934421249,0,1
292,Santiago,26623,2,Santiago,24336,207951120,45544.219188123316,0,1
552,Valparaiso,11565,2,Santiago,3061,1610086,2609.097334605333,0,0
444,Antofagasta,4524,3,Santiago,3514,29809262,5287.335857159193,0,1
893,Concepcion,24768,1,Concepcion,5799,16329984,47879.976349167366,0,1
989,Valparaiso,5018,1,Concepcion,2944,9853568,12841.125618942217,0,1
799,Antofagasta,21931,4,Santiago,9858,25837818,8648.442054554771,0,0
912,Concepcion,31644,4,Concepcion,24485,151831485,4383.809987782062,0,0
289,Concepcion,691,5,Concepcion,633,1828104,456.2855804686043,0,0
749,Antofagasta,5151,5,Antofagasta,471,2290944,2188.2214138990516,0,0
299,Antofagasta,29594,3,Valparaiso,28076,187659984,45506.23454422392,0,0
873,Santiago,27948,4,Valparaiso,21031,167596039,114147.00457689908,0,0
892,Santiago,36447,4,Santiago,25091,193150518,7078.924974498849,0,1
314,Santiago,17019,3,Santiago,13501,96262130,57385.706510585245,0,0
75,Valparaiso,17025,4,Santiago,16453,133828702,62351.667569951445,0,0
338,Santiago,47990,2,Santiago,25896,206624184,11011.285560713983,0,0
443,Valparaiso,44845,4,Concepcion,7362,27990324,32015.0915399371,0,1
724,Antofagasta,45456,4,Valparaiso,6126,48909984,11318.896118229979,0,0
352,Santiago,12896,1,Santiago,4055,26410215,1589.7662468295316,0,0
103,Concepcion,3587,3,Antofagasta,3512,13011960,8736.817254829637,0,1
706,Santiago,17871,1,Santiago,4119,28054509,7775.073439131848,0,1
971,Santiago,4836,4,Valparaiso,3694,2016924,3579.2046393417354,0,1
209,Concepcion,4980,3,Antofagasta,1861,15288115,8014.941892776602,1,0
562,Concepcion,28965,1,Santiago,19251,33958764,20017.301639978963,0,0
190,Valparaiso,14057,1,Antofagasta,5439,28065240,8126.770791994297,0,1
573,Concepcion,13414,3,Concepcion,8045,7256590,38092.52702338991,0,0
271,Valparaiso,135,3,Santiago,98,376908,167.58638340095516,0,1
690,Valparaiso,15718,2,Concepcion,384,2714880,344.24607793373514,0,1
254,Valparaiso,44075,4,Valparaiso,224,1901536,836.3180408930616,0,0
853,Valparaiso,1834,1,Valparaiso,80,613920,703.4417857469638,1,1
133,Concepcion,19061,5,Santiago,11230,83416440,2112.336262401616,0,1
832,Concepcion,31484,1,Concepcion,25574,50252910,179726.82651756934,1,0
246,Santiago,31780,4,Valparaiso,24165,195978150,21791.082940307424,0,0
699,Concepcion,25719,2,Santiago,8827,57613829,3758.5574243659303,0,1
644,Valparaiso,4771,3,Valparaiso,2339,21287239,2252.612900707086,0,1
210,Concepcion,49299,1,Concepcion,3797,18388871,2017.867921609536,0,0
377,Santiago,30937,1,Antofagasta,699,2916927,3605.0327440483297,0,0
456,Concepcion,23596,4,Valparaiso,9885,50354190,4107.545156607768,0,1
476,Santiago,13397,3,Concepcion,6114,45799974,13725.845560118283,0,1
161,Valparaiso,20424,2,Antofagasta,6772,57352068,1978.3436783370446,0,1
801,Valparaiso,25029,2,Valparaiso,21908,127701732,31870.600481701913,0,0
902,Antofagasta,13826,4,Valparaiso,989,610213,1246.0018197034208,0,1
354,Antofagasta,9850,2,Concepcion,1336,12786856,7029.2329170283865,1,0
494,Valparaiso,41908,5,Antofagasta,25567,208294349,28747.775967274873,0,1
278,Santiago,32599,2,Concepcion,196,793212,309.42178167108983,0,0
71,Antofagasta,28036,1,Valparaiso,3209,20720513,5070.639516160878,0,1
713,Concepcion,28625,5,Antofagasta,2521,18917584,1610.665382855356,0,0
541,Santiago,13672,4,Concepcion,836,7458792,544.0678542247898,0,0
855,Valparaiso,24936,5,Valparaiso,21,24507,61.39095180257915,0,1
650,Valparaiso,6239,4,Concepcion,6169,13053604,4955.045687183979,1,1
931,Concepcion,45591,3,Valparaiso,17567,107281669,9519.13722627145,1,1
242,Concepcion,25443,1,Santiago,2610,17646210,9854.573137812029,0,0
504,Antofagasta,13007,5,Valparaiso,8376,20655216,16674.010323592935,1,0
933,Antofagasta,27673,4,Santiago,25863,235223985,249959.43944443105,1,0
367,Concepcion,48678,4,Valparaiso,7434,18815454,34462.19589246331,0,1
412,Antofagasta,14218,2,Valparaiso,2669,9394880,4429.235419998733,0,1
550,Antofagasta,4374,1,Antofagasta,442,2919410,480.1603045151737,1,0
722,Antofagasta,12155,3,Valparaiso,10303,63435571,1382.6106908839274,0,0
841,Santiago,47806,5,Valparaiso,34182,281898954,63641.31652273797,0,1
341,Concepcion,23866,4,Valparaiso,22163,72184891,22293.626126153315,0,1
684,Concepcion,21196,5,Antofagasta,8730,18690930,3240.3679206297297,0,0
705,Concepcion,17054,2,Santiago,437,2628992,3009.7369251701525,1,1
797,Santiago,43262,3,Santiago,33025,7992050,84235.85884867373,0,1
572,Concepcion,43780,2,Concepcion,10925,93856675,54800.625831572186,0,0
232,Valparaiso,11498,4,Concepcion,7794,17294886,7373.360028801598,0,1
335,Valparaiso,1232,1,Valparaiso,722,3500256,5572.58371988687,0,0
945,Valparaiso,15933,2,Santiago,1010,8376940,6800.338637794937,1,1
79,Antofagasta,35526,3,Valparaiso,5127,41380017,5911.311416076534,0,1
648,Antofagasta,33338,4,Valparaiso,22610,9880570,143797.8682894982,0,0
778,Antofagasta,18311,3,Santiago,4818,33205656,31360.63547968349,0,1
372,Antofagasta,22332,1,Santiago,15828,58452804,149224.90417198633,0,0
831,Santiago,11293,4,Concepcion,7815,73992420,25277.906043477076,0,0
454,Antofagasta,22743,4,Antofagasta,18437,107635206,93709.81406622048,0,0
217,Antofagasta,43561,1,Santiago,24022,231740234,69044.59857126161,0,0
99,Santiago,23703,2,Valparaiso,6728,363312,6828.66264102158,0,1
32,Valparaiso,5187,1,Antofagasta,2598,8012232,7432.048899615109,0,1
160,Concepcion,49074,1,Antofagasta,661,5601975,1619.0377701400612,0,0
971,Concepcion,49136,4,Antofagasta,36378,25100820,26085.9327066681,1,0
134,Concepcion,5695,4,Valparaiso,2614,7029046,19320.20379328561,0,1
334,Antofagasta,46128,5,Santiago,32383,241706712,4756.227288091962,0,1
339,Santiago,14138,1,Antofagasta,10880,66814080,1857.6326025621106,1,1
783,Antofagasta,21290,3,Antofagasta,2518,15558722,6625.477830318754,1,0
58,Antofagasta,240,3,Santiago,189,1610091,893.5653170456509,1,1
762,Santiago,27890,2,Santiago,13868,65914604,10421.475240946897,1,1
903,Antofagasta,39725,5,Valparaiso,12608,43989312,26156.585668990137,0,1
99,Valparaiso,47608,5,Concepcion,617,547279,3204.2052077715703,1,0
479,Antofagasta,30428,4,Concepcion,6984,49844808,46364.727856053825,1,0
905,Antofagasta,21285,5,Santiago,4413,10502940,12938.433595469898,0,0
69,Antofagasta,21426,2,Valparaiso,11612,99027136,4113.557605877081,0,1
193,Antofagasta,1308,4,Santiago,668,4466248,6396.828302102449,0,1
851,Santiago,23084,4,Antofagasta,1168,3618464,858.2382894366725,0,1
775,Valparaiso,46367,3,Valparaiso,43023,6023220,21940.01238687471,1,1
63,Valparaiso,2090,2,Concepcion,1591,10767888,3442.7412383895016,0,1
141,Antofagasta,15428,5,Antofagasta,11832,96087672,72740.66862154704,0,0
688,Valparaiso,20320,1,Concepcion,16302,104251290,41850.94112954991,0,0
914,Santiago,17212,1,Antofagasta,9524,47372376,56151.0763204325,0,0
441,Santiago,21373,3,Concepcion,19375,24354375,110248.60233929202,1,0
909,Antofagasta,2680,1,Concepcion,2377,9070632,7435.913706490891,0,1
94,Valparaiso,45127,1,Concepcion,28090,71994670,46087.3766251113,0,0
726,Valparaiso,6185,1,Valparaiso,5853,17418528,11910.415962702427,1,0
957,Valparaiso,27577,4,Antofagasta,23170,75858580,160248.08106933258,0,1
341,Santiago,42352,2,Concepcion,37194,113813640,115865.28505007696,1,1
953,Santiago,3508,4,Valparaiso,867,989247,1913.6862429106309,0,0
35,Valparaiso,23992,2,Antofagasta,1544,13210464,11651.651515640287,0,0
545,Valparaiso,2953,3,Concepcion,2457,17181801,13063.806765861456,0,1
949,Antofagasta,3894,5,Santiago,2909,27298056,15356.82424945641,1,1
427,Valparaiso,21098,3,Santiago,12162,110795820,42177.053931233,0,0
522,Antofagasta,3778,1,Santiago,38,73340,291.2229654267631,0,1
403,Valparaiso,9874,4,Santiago,1026,6074946,4398.117817207195,1,1
595,Valparaiso,15606,5,Antofagasta,8115,17788080,16713.546145979624,0,1
1,Antofagasta,43625,4,Valparaiso,41795,182644150,3066.493139385277,0,0
497,Santiago,3531,2,Antofagasta,383,1428973,1597.075604803131,0,0
136,Santiago,25002,4,Santiago,14739,36803283,11491.934486713977,0,1
576,Antofagasta,2584,4,Valparaiso,2031,6710424,1967.824117340208,0,1
498,Valparaiso,45436,3,Concepcion,35400,128360400,239684.01661294952,1,0
487,Santiago,25595,5,Santiago,1458,12140766,5225.046731121251,0,0
975,Antofagasta,10640,1,Santiago,1705,666655,15233.356447395065,0,0
674,Santiago,39425,2,Santiago,17815,135019885,5775.82601978602,0,0
810,Antofagasta,42058,3,Valparaiso,24386,146754948,18028.5556225661,0,0
248,Valparaiso,35285,1,Santiago,22050,179310600,13787.244050638465,1,1
897,Santiago,35608,1,Santiago,5091,28137957,6790.843978055637,1,1
97,Antofagasta,1835,3,Valparaiso,1116,6930360,7224.276198914196,1,1
673,Antofagasta,45317,5,Antofagasta,12286,54439266,22721.893412907055,0,1
847,Antofagasta,4064,1,Antofagasta,678,3546618,17.68430483768627,0,1
509,Valparaiso,34945,5,Santiago,4579,45075676,17943.03536088398,0,0
419,Concepcion,15,2,Valparaiso,2,16254,15.655060926766176,0,1
825,Valparaiso,6230,4,Antofagasta,5201,14292348,2518.3459658271795,0,1
315,Concepcion,7515,2,Valparaiso,4370,1503280,9116.339419634225,0,1
896,Santiago,3795,4,Valparaiso,3357,20410560,24883.061091621534,1,1
121,Concepcion,40584,4,Valparaiso,23246,34241358,15588.25455079028,0,1
308,Concepcion,34649,1,Valparaiso,19557,110164581,17066.47190687692,0,1
194,Concepcion,22428,3,Valparaiso,5213,25512422,3348.067865092767,0,0
729,Santiago,26415,1,Valparaiso,22088,146973552,160434.81181975995,0,1
779,Valparaiso,27381,5,Santiago,2693,14138250,2837.6548509655067,0,1
244,Valparaiso,20718,3,Santiago,12636,106420392,94489.58446670964,1,0
232,Concepcion,48178,1,Concepcion,30547,216425495,264420.0275396297,0,0
876,Concepcion,4979,1,Antofagasta,3212,9459340,5194.898872641915,0,0
992,Santiago,21795,1,Valparaiso,4344,18179640,19338.180613412598,0,1
523,Valparaiso,19815,2,Antofagasta,13957,111432688,29197.061162823946,0,0
257,Concepcion,11345,3,Antofagasta,9804,79245732,39117.50987737564,1,0
985,Antofagasta,7513,2,Concepcion,2396,10190188,4592.095995984478,0,0
147,Santiago,42893,1,Valparaiso,239,612079,341.70442406881995,0,0
108,Valparaiso,15914,5,Antofagasta,10594,11187264,68343.04106372564,0,0
699,Concepcion,41657,3,Santiago,22600,150470800,110413.55843042133,1,0
165,Valparaiso,32912,5,Valparaiso,468,1253304,913.603608615659,0,1
699,Antofagasta,8639,1,Valparaiso,4433,20954791,15918.27197947201,0,1
772,Santiago,17816,3,Valparaiso,11926,32832278,2059.97114976724,1,1
476,Valparaiso,33817,3,Santiago,17305,20679475,24585.255495583046,0,0
298,Antofagasta,25070,1,Santiago,15189,148533231,63498.18627255027,0,1
396,Antofagasta,33311,4,Concepcion,6119,47795509,28759.053995108556,1,0
704,Santiago,13277,5,Valparaiso,3601,27598064,472.8987168467787,1,1
205,Valparaiso,2734,4,Antofagasta,1896,18078360,8220.283226690874,0,0
957,Antofagasta,22544,5,Concepcion,2312,14433816,17121.724283456733,1,1
303,Concepcion,35493,3,Valparaiso,28087,156219894,26964.21688046867,0,0
643,Antofagasta,13695,2,Antofagasta,9507,65084922,65547.01626625299,0,1
295,Concepcion,1342,3,Antofagasta,381,1384935,2573.13458710764,1,1
604,Concepcion,24418,3,Santiago,24282,125003736,33748.00072182866,0,0
458,Concepcion,31757,2,Concepcion,18801,6523947,53847.630703908755,0,1
529,Valparaiso,27417,3,Antofagasta,22071,1213905,115269.73875517471,0,0
267,Antofagasta,36236,1,Valparaiso,15902,38339722,17928.709398506966,0,1
620,Valparaiso,21775,2,Valparaiso,5957,35706258,17492.528007547957,0,1
51,Antofagasta,13925,5,Santiago,7586,22348356,27322.79083777941,1,1
803,Valparaiso,16481,2,Antofagasta,10785,33800190,70345.42070318357,0,0
807,Santiago,24695,3,Antofagasta,22237,169490414,134344.9593373111,1,0
674,Valparaiso,33364,4,Santiago,21643,149639702,41152.9989412406,0,0
103,Concepcion,4866,2,Santiago,301,1773492,133.41702302624722,0,1
986,Santiago,26221,4,Antofagasta,9082,15194186,34130.781253245426,0,1
545,Concepcion,41948,5,Valparaiso,38212,261522928,217737.48289877965,0,0
376,Antofagasta,39013,1,Concepcion,23789,112331658,33447.91387671704,0,0
835,Antofagasta,21694,5,Antofagasta,20918,203615812,37214.34630928287,0,1
539,Santiago,42081,4,Valparaiso,11470,4025970,16037.545471053993,0,1
87,Antofagasta,38910,5,Valparaiso,12882,67244040,8103.396774710334,0,0
221,Valparaiso,6792,4,Antofagasta,880,4132480,6448.07693479467,1,1
644,Concepcion,36601,2,Valparaiso,35540,63012420,328704.1402707871,0,1
812,Valparaiso,28457,4,Santiago,39,295230,114.55821691482569,0,0
937,Santiago,48637,1,Antofagasta,24007,162959516,23299.929774941433,0,1
290,Santiago,37373,2,Valparaiso,12314,84474040,19239.931150803346,1,0
597,Concepcion,27754,5,Antofagasta,10667,86904049,22116.888850325035,0,1
361,Valparaiso,20811,5,Valparaiso,19168,62947712,39535.94275654321,1,1
605,Antofagasta,46509,5,Antofagasta,40620,132177480,65651.04360764922,0,0
713,Valparaiso,47952,2,Concepcion,37548,201182184,48491.30023413245,0,1
7,Antofagasta,2372,3,Antofagasta,1388,6023920,649.5121720450413,0,1
440,Santiago,32264,3,Santiago,3368,22444352,1963.7588904509666,1,0
715,Antofagasta,29864,3,Valparaiso,27498,47599038,48084.3645834801,0,1
985,Concepcion,42923,3,Antofagasta,24676,231682964,17472.740018662094,0,1
278,Antofagasta,3054,2,Antofagasta,1484,7897848,9736.594244612214,0,1
771,Santiago,10470,3,Santiago,5457,24692925,7142.480928002868,0,1
853,Valparaiso,40777,4,Valparaiso,6136,33238712,27219.22680461587,0,1
683,Concepcion,33048,2,Valparaiso,29937,212732322,28068.61770729096,0,1
699,Valparaiso,38540,3,Antofagasta,27097,225121876,18125.190333123413,0,1
915,Concepcion,13575,2,Santiago,12372,88756728,98621.87972494647,0,1
960,Santiago,7628,1,Antofagasta,228,2183556,1469.4899188077088,1,1
37,Antofagasta,18159,5,Concepcion,973,8687917,573.4803589353378,0,0
552,Santiago,32929,5,Concepcion,10166,10623470,3647.1718440718582,0,0
118,Concepcion,28546,5,Concepcion,5084,493148,35107.30314010706,0,0
233,Valparaiso,39113,4,Santiago,7249,16614708,30359.826728112515,0,1
838,Antofagasta,7953,5,Santiago,2976,17290560,2400.890723864426,0,1
937,Santiago,22209,5,Antofagasta,15573,127153545,146064.61498389667,0,1
989,Valparaiso,48672,5,Concepcion,30975,3004575,120517.30620367223,0,1
512,Santiago,30967,3,Concepcion,23486,25717170,29035.52907791076,0,0
332,Santiago,173,4,Antofagasta,29,75603,137.826328037125,0,1
270,Santiago,12159,1,Antofagasta,5567,5338753,30229.63805645101,0,0
37,Antofagasta,37158,3,Santiago,26870,251664420,158217.03498406903,0,1
423,Antofagasta,31849,2,Concepcion,24170,126892500,55306.165987243454,0,1
657,Santiago,34461,4,Concepcion,3648,26779968,10675.505870850462,0,1
312,Santiago,17413,1,Concepcion,13822,35785158,5929.906005210771,0,1
600,Antofagasta,39025,1,Concepcion,26636,246596088,72899.09406687702,0,1
720,Antofagasta,31607,3,Valparaiso,7420,25769660,2017.831637575958,0,0
832,Valparaiso,42218,2,Santiago,17555,152798720,20632.543793666795,0,0
900,Concepcion,1532,3,Valparaiso,940,8445900,1101.8634896332858,0,1
953,Valparaiso,24662,3,Santiago,9506,2176874,62007.404111974705,1,0
252,Antofagasta,9934,5,Antofagasta,1001,6302296,3031.1764352372566,0,1
842,Antofagasta,3224,3,Concepcion,1568,6820800,683.468092351777,0,0
467,Valparaiso,26214,4,Antofagasta,17080,34979840,37265.55908679049,1,0
427,Santiago,39925,3,Santiago,12662,107500380,54337.61563901738,0,0
216,Concepcion,21419,2,Antofagasta,11140,102643960,30447.862366840956,1,1
869,Valparaiso,7534,5,Valparaiso,1102,814378,1505.692389408474,0,0
798,Valparaiso,28842,2,Santiago,20796,119556204,71728.60979449318,0,0
488,Antofagasta,16496,3,Concepcion,14522,37684590,70700.72479074226,1,1
96,Antofagasta,45488,4,Santiago,25374,234531882,35507.32536431895,0,1
568,Antofagasta,37591,4,Valparaiso,6662,17207946,5886.388975547373,1,0
457,Antofagasta,36415,3,Antofagasta,24544,17475328,99505.27299587031,0,1
644,Santiago,40182,4,Santiago,6277,13891001,25032.511274813274,0,1
324,Santiago,34067,5,Valparaiso,30201,136327314,108682.43716891608,0,0
599,Santiago,10168,2,Valparaiso,1175,9885275,610.7227769656196,0,1
651,Valparaiso,2550,3,Antofagasta,1728,12401856,2645.371789534598,0,1
221,Antofagasta,12806,2,Santiago,11397,89876742,49529.00347342675,0,0
737,Valparaiso,19126,3,Santiago,13678,74709236,22475.461012351323,0,1
170,Antofagasta,20792,3,Valparaiso,8619,26399997,72371.39478562416,0,0
949,Valparaiso,11082,4,Antofagasta,3229,14084898,2109.450877738646,0,1
618,Antofagasta,39735,2,Concepcion,9295,71376305,45214.00553335283,0,0
271,Valparaiso,46247,2,Santiago,12207,68395821,5143.915522614825,0,1
768,Valparaiso,43931,4,Santiago,33895,141477730,107519.3816821916,0,1
987,Concepcion,32192,4,Valparaiso,5872,6212576,8775.093035475253,0,1
282,Antofagasta,8356,4,Santiago,4479,35778252,16492.206205893694,0,1
48,Antofagasta,48135,1,Concepcion,37392,365245056,60656.96968744399,1,1
980,Santiago,39907,4,Valparaiso,30145,267597165,170155.9426346416,0,1
